Sentiment,Strength,Conditions,Comment,Age,Gender,Postal Code 
Favour,Strongly in Favour,F,"Transit funding Why not? I don't gamble, but it becomes part of Toronto's entertainment mix. Other cities such as Montreal and Sydney have no problems with one.",45-54,Male,M3J
Favour,Strongly in Favour,F,the city will make a lot of revenue many tourists another main attraction of toronto,35-44,Male,M9W
Favour,Strongly in Favour,F,Jobs Revenue for the city develop undeveloped areas,55-64,Female,
Favour,Strongly in Favour,F,If a casino is built in an appropriate area it will be a huge benefit to the surrounding neighbourhood It will bring employment and potentially a world class facility Look at the effect Fallsview has had on Niagara Falls - all positive,35-44,Male,M6H
Favour,Somewhat in Favour,F,"Possible new architectural design for the city, an icon More jobs in the downtown core On/near the subway line",25-34,Male,l9t
Favour,Strongly in Favour,F,increased tourism more city revenue will provide needed convention space,35-44,Male,m2m
Favour,Strongly in Favour,F,More jobs Better economy Tourism,,,
Favour,Strongly in Favour,F,mony torisam jobs,45-54,Male,m1c
Favour,Strongly in Favour,F,  ,65 or older,Male,M4E
Favour,Strongly in Favour,F,"Will provide additional revenue to the city, which is much needed for things like improved infrastructure and transit I am in favour of a casino at C2 (Woodbine) to ensure that the activities generated will help keep & sustain existing jobs It will be good, overall for the economy",35-44,Female,M9W
Favour,Strongly in Favour,F,Revenue First Class City Entertainment,55-64,Female,M4T
Favour,Somewhat in Favour,F,Tourism Entertainment Leisure,15-24,Male,M4t
Favour,Somewhat in Favour,F,Revenue and jobs it will generate Gambling problems ,,,
Favour,Strongly in Favour,F,Tourism Tax Dollars Entertainment,,,
Favour,Strongly in Favour,F,"Toronto needs the revenue that a casino will generate. If Toronto decides against a casino, a neighbouring city or borough will surely take advantage and build one. Jobs.",45-54,Female,M5E
Favour,Strongly in Favour,F,bring more money to the city bring more people into the city ,,,
Favour,Strongly in Favour,F,More revenue for the city More jobs More tourists,,,
Favour,Strongly in Favour,F,Growth Opportunity for the city Job creation for Toronto Hopefully a multi-level collaboration between governments & private sector,25-34,Male,M5S
Favour,Strongly in Favour,F,"Takes TO to the next level Increases City revenue, reduces Tax burden Tourism & employment",,Male,M6R
Favour,Strongly in Favour,F,Employer that replaces lost manufacturing jobs. Spin-off revenue effect similar to Las Vegas More vibrant downtown.,35-44,Male,M6K
Favour,Strongly in Favour,F,jobs tourism entrainment/shows,45-54,Male,M3M
Favour,Somewhat in Favour,F,I think it would add a source of additional entertainment in the city and bring more tourists to our economy.  ,35-44,Male,M5V
Favour,Strongly in Favour,F,km  mj  ,,,
Favour,Strongly in Favour,F,Jobs Tourists Revenue,,,
Favour,Strongly in Favour,F,Create jobs More revenue Enhance city image,55-64,Male,L5M
Favour,Strongly in Favour,F,Toronto needs more entertainment venues.  It's a pretty boring city. More jobs. More tourists.,35-44,Male,m1j
Favour,Strongly in Favour,T,creates more social problems not good for the image of the city creates traffic problems,65 or older,Male,M5V
Favour,Strongly in Favour,F,Excellent revenue influx for city good job creating will provide excellent tourist attraction year round,55-64,Male,M4Y
Favour,Somewhat in Favour,F,Funds for city/province Create a more vibrant space at Ontario place Would like a full casino closer to the city,25-34,Female,M5v
Favour,Somewhat in Favour,F,The potential for additional revenue for the city  ,55-64,Male,M5E
Favour,Strongly in Favour,F,Excellent source of entertainment for adults in the city Good tourist draw Revenue that can support other civic activities in a relatively painless way,55-64,Female,M2N
Favour,Strongly in Favour,F,Saving gas Don't have to leave the city Not putting a lot of kilometers on the car,,,
Favour,Strongly in Favour,F,JOBS!!!!!! JOBS!!!!!! Keep up with the times like other cities do!!!!,55-64,Female,M5S
Favour,Strongly in Favour,F,More Jobs Income for the City Why should people leave our city to spend money in other cities to go to Casinos-,45-54,Female,M5E
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,Less time travelling to Niagara Falls So I can wear my tuxedo like James Bond ,,,
Favour,Strongly in Favour,F,Entertainment Revenue to city of Toronto Attractions it brings,,,
Favour,Strongly in Favour,F,Will revitalize and give new life to the neglected waterfront (Ontario Place) Will generate excitement about Toronto and create more tourism Will provide job opportunities and create much needed revenue for Toronto to improve transit and infrastructure,35-44,Female,M5V
Favour,Strongly in Favour,F,Jobs increased toursim entertainment,25-34,Male,L6y
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,"employment opportiunities - Chiefly employment opportunities. it will bring in tourists and revenue - Yes it will bring in Tourist and Revenue, chiefly. a nice way for older people to pass time - Also a pass time for older people. Those on vacations. Those visiting",55-64,Female,L1V
Favour,Somewhat in Favour,F,Economic Entertainment Tourism,55-64,Female,M6S
Favour,Strongly in Favour,F,economic employment ,35-44,Female,m4c
Favour,Strongly in Favour,F,Need the revenues.  ,35-44,Male,M4G
Favour,Strongly in Favour,F,It will generate jobs.  ,55-64,Female,M2H
Favour,Somewhat in Favour,F,new entertainment venue in the city More convenient and closer then other casinos Some concerns about traffic congestion,35-44,Male,M1s
Favour,Strongly in Favour,F,increase income of city increase employment make city a new attractive place for travel.,,,
Favour,Strongly in Favour,F,Job Creation Revenue Generation Tourism,25-34,Male,L6E
Favour,Strongly in Favour,F,increase income it is a good place to go. it only takes a ttc to go. also I can make good money .,55-64,Male,
Favour,Strongly in Favour,F,Jobs economy would bring visitors,,,
Favour,Strongly in Favour,F,  ,25-34,Female,m8v
Favour,Strongly in Favour,F,Will create employment opportunities. Increased tourism. Revenue for the city.,55-64,Female,L6Y
Favour,Strongly in Favour,F,  ,55-64,Male,
Favour,Strongly in Favour,F,Job opportunities  ,,,
Favour,Strongly in Favour,F,Bring much needed expansion on nightlife entertainment. Will bring in a large amount of revenue. Will provide much needed employment opportunities.,15-24,Female,M6S
Favour,Strongly in Favour,F,Good for economy good for the jobs Toronto desperately needs a central entertainment venue,25-34,Male,m5e
Favour,Strongly in Favour,F,great for tourism make money for the city will build up the lakeshore,35-44,Female,m1k
Favour,Strongly in Favour,F,More options for entertainment in Toronto Will be good for the city financially ,25-34,Male,M1C
Favour,Somewhat in Favour,F,increase tourism increase revenues to city ,45-54,Male,
Favour,Strongly in Favour,F,money for city jobs bring tourists,65 or older,Male,M9A
Favour,Somewhat in Favour,F,"I like the ida of a casino for entertainment Classy, good entertainment, good food usually follow along A good revenue source",Prefer not to disclose,Female,M4m
Favour,Strongly in Favour,F,Great for the Economy People enjoy Gambling Increased Tourism,25-34,Male,M6K
Favour,Strongly in Favour,F,Creates more jobs More subways Attraction,15-24,Male,M1S
Favour,Somewhat in Favour,F,must be built out of downtown core will provide money for city money should go to transit,45-54,Female,m6m
Favour,Strongly in Favour,F,Entertainment More tourism Personal enjoyment,25-34,Female,M6S
Favour,Strongly in Favour,F,World class cities have them Our waterfront already looks like crap It would bring money to our city,Prefer not to disclose,Prefer not to disclose,M4
Favour,Strongly in Favour,F,Provides an additional reason for Tourists to visit Toronto. Creates construction jobs initially and jobs to run the facility once built. If OLG is going to build a casino in the area anyway it should be Toronto.,Prefer not to disclose,Male,
Favour,Strongly in Favour,F,  ,45-54,Male,m1w
Favour,Strongly in Favour,F,Money to the city Increased tourism Great fun,,,
Favour,Strongly in Favour,F,Revenue Offer it here at home Attract tourists also,,,
Favour,Strongly in Favour,F,Revenue growth Entertainment value Tourism,25-34,Male,M5V
Favour,Strongly in Favour,F,Jobs Tax revenue Another tourist attraction,45-54,Male,M6h
Favour,Strongly in Favour,F,"I've heard that there are many other recreation developments coming together with the casino. Good for tourism. If we don't do it, it is almost certain that some other close-by cities will do it. We can't stop Torontorians going there. I strongly think that ""the big increased of addicted gambler"" because or the new casino"" is just a fear-monger slogan.",55-64,Male,M1R
Favour,Strongly in Favour,F,"Every other major city in Canada has a casino and there are not problems If Toronto doesn't open one, Markham or Mississauga will, and gain the economic benefits instead of Toronto It will be a major economic benefit, providing jobs, taxes and collateral development opportunities",45-54,Male,M4T
Favour,Somewhat in Favour,F,Money for the city Personal property value Social problems,25-34,Male,M4J
Favour,Strongly in Favour,F,financial gains for the city  ,,Female,M8Z
Favour,Strongly in Favour,F,"It will create another large tax base for the Ontario government. Gaming is legal in Ontario, and residents of Toronto should not have to travel long distances to enjoy it. ",45-54,Male,M5R
Favour,Somewhat in Favour,F,"Casinos bring in quite a bit of income (potentially), as well as create jobs. That said, the social problems that gambling creates cannot be ignored. My image of Toronto does not include casinos; casinos are flashy, yet Toronto is definitely not.",25-34,Male,M6P
Favour,Strongly in Favour,F,more job opportunities more year -round entertainment great for tourists,25-34,Female,m1e
Favour,Strongly in Favour,F,Nothing like it in Toronto A way for the government to get more money out of us A fun place to go in a cold city,15-24,Male,M5N
Favour,Strongly in Favour,F,It will create jobs Will help tourism ,35-44,Male,M4s
Favour,Strongly in Favour,F,Job development more money generating for Toronto ,45-54,Male,M3A
Favour,Somewhat in Favour,F,"I grew up in Halifax, and when a large casino arrived it was nicely designed. It didn't stand out like a sore thumb by the water as people feared. Service in the casino was very, very good and professional. Even if you chose not to gamble, the restaurant was great for social functions, birthday parties, etc. You could have fun without going broke or getting addicted. Just take a $10 bill, leave debit and credit cards at home, and stick to the 10 cent machines. Cheap thrills in a great atmosphere.",25-34,Male,M5A
Favour,Somewhat in Favour,F,"Most casinos also provide concert facilities. As a wheelchair user I would love having a venue built, with today's expectation of accessibility, there are precious few places where I can easily attend.  ",,Male,M4Y
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,The Economy World Class City Revenue for City,25-34,Male,M4B
Favour,Somewhat in Favour,F,  ,,,
Favour,Strongly in Favour,F,Tourist Attraction More Jobs Toronto needs one,25-34,Female,m1r
Favour,Strongly in Favour,F,people are gambling regardless what do gooders say and want. Keep the money in the city.  ,65 or older,Female,M8V
Favour,Strongly in Favour,F,  ,55-64,Male,m4l
Favour,Somewhat in Favour,F,Gambling + brothels go together  ,45-54,Male,m4e
Favour,Strongly in Favour,F,Increased revenue for the city We can build subways with the money! We're an international tourism destination without a casino - we should have one.,25-34,Male,M9V
Favour,Somewhat in Favour,F,There are already slots at several racetracks - expand those to be a full fledged casino  ,,,
Favour,Strongly in Favour,F,Entertainment  ,25-34,Male,M4Y
Favour,Somewhat in Favour,F,generate jobs promotion of gambling is what makes me not want the casino ,25-34,Female,m5s
Favour,Strongly in Favour,F,Entertainment Tax bennefit ,,,
Favour,Strongly in Favour,F,Brings jobs and vibrancy to Toronto Protects and increase employment at Woodbine Race Track and the Horse Racing Industry Showcase Toronoto and improve neighbourhoods,45-54,Female,M9C
Favour,Somewhat in Favour,F,if the government can make enough money from the casino there is a chance our taxes may not go up by much  ,55-64,Male,
Favour,Strongly in Favour,F,Employment opportunities Tourism attractivites ,35-44,Male,L7E
Favour,Strongly in Favour,F,Funding needs for the city Touristic attraction Most big cities have a casino,25-34,Female,M5A
Favour,Strongly in Favour,F,Tourism Jobs Fun,45-54,Female,M2K
Favour,Strongly in Favour,F,creation of new jobs increase tourism to city modernize the city,45-54,Female,M4H
Favour,Strongly in Favour,F,Improving tourism Supporting racing industry Increasing the city revenue,35-44,Female,L7E
Favour,Strongly in Favour,F,Economic revenues Job creation Tourism driver,,,
Favour,Strongly in Favour,F,Tourism/Development Revenue Enjoyment,15-24,Male,M1R
Favour,Somewhat in Favour,F,Impact of hte economy Jobs ,,,
Favour,Strongly in Favour,F,Revenue to the city Creates jobs Builds tourism in downtown.,35-44,Male,M5V
Favour,Strongly in Favour,F,"It would bring grerat tourism , terrific shows  etc Toronto is a great cosmoplotian city they have casinos briefly at the CNE during the summer so why not all year round It would be another tourist attraction and  so much more convient then  going to Niagara Falls",25-34,Female,
Favour,Strongly in Favour,F,Revenue to fund and enhance services in the GTA Job Creation Entertainment Zone for citizens and tourists,35-44,Female,m4j
Favour,Strongly in Favour,F,"Personal enjoyment with less travel to Niagara Falls/Rama Keep revenues in the city core instead of in outlying regions (Niagara/Hamilton/Orillia) Create exciting, mature image of the city",45-54,Male,M4Y
Favour,Strongly in Favour,F,will generate revenue for the city will generate local jobs increase in city's entertainment value,,,
Favour,Strongly in Favour,F,"Toronto needs first rate entertainment venues, something the city is strongly lacking Tourism will get a major boost by the addition of a casino to the city The casino development can add a major impulse to the beautification of the waterfront",25-34,Male,M6J
Favour,Somewhat in Favour,F,Gambling is legal and endemic in Ontario today City should not concern itself with moral issues City needs additional income,55-64,Male,
Favour,Strongly in Favour,F,Bring Revenue to Toronto and Ontario Add to the Entertainment Selections for Tourists Bring Employment Opportunities,65 or older,Female,M!C
Favour,Strongly in Favour,F,jobs infrastructure upgrade ,45-54,Male,l4t
Favour,Strongly in Favour,F,  ,,,
Favour,Somewhat in Favour,F,will generate much needed finances for Toronto  ,35-44,Male,m4j
Favour,Strongly in Favour,F,  ,55-64,Male,
Favour,Strongly in Favour,F,"jobs, jobs, jobs tourist destination/attraction funding for the city of Toronto",55-64,,M4C
Favour,Strongly in Favour,F,"provide an astounding number of jobs major revenue, event, concert and hospitality doors opened ",25-34,Female,m4c
Favour,Strongly in Favour,F,"my main resonis to generate money to the city of Toronto,and also is a recreational for the after when retirerment a place to go Toronto is the largest city in Canada,and every city they have a casino Toronto could become a WOORLD CITY",65 or older,Male,m6p
Favour,Strongly in Favour,F,A new casino will sustain existing jobs at Woodbine and generate new jobs to the city A new casino will be good for the economy A new casino will be good for the economy,35-44,Female,m9w
Favour,Strongly in Favour,F,Good for economy provide revenue to the city. sustain existing jobs at Woodbine & generate new jobs,35-44,Female,M3N
Favour,Strongly in Favour,F,Benifit the city taxes Huge amount of tourism And I love to play poker,65 or older,Male,L9Z
Favour,Strongly in Favour,F,Tourism - attact visitors Tourism - I will be more inclined to stay here and spend my money Jobs,45-54,Male,
Favour,Somewhat in Favour,F,Job creation  ,35-44,Female,L6A
Favour,Strongly in Favour,F,"The City has gone to Hell, why not make it official. If there's a Sports Book we can bet against the leafs and finally come out ahead! ",,,
Favour,Strongly in Favour,F,This will bring in incrimental revenues to the city This will attract new events conferences etc..to the city This will give a boost to all the local businesses,,,
Favour,Strongly in Favour,F,Great additional attraction for this great city of Toronto Will boost the the city's economy Will create thousands of jobs!,25-34,Female,M1B
Favour,Somewhat in Favour,F,The city requires additional revenue Bring in more tourists ,45-54,Male,M9B
Favour,Strongly in Favour,F,Entertainment Niagara is too far It would bring a lot of revenue and business into Toronto,25-34,Male,m5v
Favour,Somewhat in Favour,F,Economic contribution  ,25-34,Female,M5S
Favour,Strongly in Favour,T,Boost in tourism Convention space will put us back on the map internationally Creation of jobs,25-34,Female,M4Y
Favour,Strongly in Favour,F,Better The City More Jobs Construction Jobs,,,
Favour,Strongly in Favour,F,Economic benefit to the city  ,45-54,Male,M4L
Favour,Strongly in Favour,F,Economic impact Employment Property Taxes,55-64,Male,M5J
Favour,Strongly in Favour,F,generate revenue for the city provide employement for locals in the city bring tourists to the city,45-54,Female,L6A
Favour,Strongly in Favour,F,"Create a new point of interest for Toronto Increase tourism/conventions...... Gives the city something new to sell Increase employment, tax base....",55-64,Male,
Favour,Strongly in Favour,F,generate more revenue which means more money for the area increase in job opportunities it will be sought after entertainment destination,,,
Favour,Strongly in Favour,F,create jobs create cash flow for city bringing the 21st century to Toronto,35-44,Male,m1r
Favour,Strongly in Favour,F,Economic impact Tourism Presence will reduce agressive pan handling and homelessness in an appeal to the above,25-34,Male,M5a
Favour,Strongly in Favour,F,"Toronto currently has no world class attactions has to woo visitors. Maybe a world class casino and entertainment may do so and increase tourism.. Will create new jobs at the casino and spin off jobs. This city needs to lighten up and become a world class city, which it professes to be, but is far from it!",45-54,Male,M5P
Favour,Strongly in Favour,F,It will create employment opportunities It will generate revenue for the city It will be a tourist attraction,15-24,Female,L3S
Favour,Strongly in Favour,F,Job growth Entertaiment Won't have to go to las Vegas,35-44,Male,M6c
Favour,Strongly in Favour,F,create good paying jobs bring more worldwide tourists ,,,
Favour,Somewhat in Favour,F,"good revenue source for the city to fund public transit and other social needs will revitalize an area of the city may cause issues related to problem gambling/cause people to lose their job/house etc. But - these people will do this one way or another, so casino downtown not really that big of an issue",25-34,Male,m6g
Favour,Somewhat in Favour,F,"A casino would bring a great deal of money into the city that would otherwise be travelling to Niagara Falls, Woodbine, or another location A casino close to the downtown ""club scene"" would attract crowds of 20-somethings looking to extend their evening out with some fun at the slot machines, increasing the cash flow However, the main sticking point that I can see is finding a suitable location for the casino",25-34,Male,M4M
Favour,Somewhat in Favour,F,Closer to home I like to visit casnios ,Prefer not to disclose,Female,L6J
Favour,Strongly in Favour,F,increased tourism increased city revenue more entertainment opportunities in the city,25-34,Female,M6J
Favour,Somewhat in Favour,F,Create jobs in Toronto Will add more attraction to Toronto Tourism Can help the city of Toronto budget be creating new revenue stream,25-34,Male,
Favour,Strongly in Favour,F,Bring in Business Bring in Tourism Create new Jobs,,,
Favour,Strongly in Favour,F,"Additional business to the city Helps create an ""international"" destination to the city Great revenue stream for the city",55-64,Male,
Favour,Somewhat in Favour,F,Increased revenueforthe city.  ,65 or older,Female,M8W
Favour,Strongly in Favour,F,freedom to choose my entertainment economic benfits Casinos and gambling already exist.,45-54,Male,m4n
Favour,Strongly in Favour,F,increased tax revenue for the city more tourism prevent gambling dollars from going to casinos outside of Toronto,,,
Favour,Strongly in Favour,F,"entertainment change, something not available now in the city new concert space full time year long jobs",35-44,Female,m5v
Favour,Strongly in Favour,F,creats more jobs attract tourist generate revenue,25-34,Female,L6C
Favour,Strongly in Favour,F,jobs being generated as well as revenue for Toronto entertainment purposes Central location,45-54,Female,
Favour,Somewhat in Favour,F,  ,45-54,Female,m8w
Favour,Strongly in Favour,F,revenue for city jobs tourism,,,
Favour,Strongly in Favour,F,Attracts more tourist Good Business But need to be outside downtown toronto - to spread the wealth,45-54,Female,l4k
Favour,Strongly in Favour,F,We pride ourselves as being a world class city with many tourist options.  ,25-34,Male,M1E
Favour,Strongly in Favour,F,Economy Great entertainment Great tourist attraction,25-34,Female,L4x
Favour,Strongly in Favour,F,Tourism Financally Entertainment,35-44,Female,
Favour,Strongly in Favour,F,recreation tourism ,25-34,Male,m6p
Favour,Strongly in Favour,F,the many jobs that it will bring to the City Boost Tourism Money generated from the Casino can be used to fix the City's infrastructure.,45-54,Female,M5H
Favour,Somewhat in Favour,F,tourism economic opportunities ,,,
Favour,Strongly in Favour,F,Bring  New  Dollars  to  Toronto  !  ,,,
Favour,Strongly in Favour,F,Will attract tourists and bring in money Create more jobs Add an element of excitement to the city.,45-54,Male,L3S
Favour,Strongly in Favour,F,TO SUPPORT HAVING A CASINO IN DOWNTOWN TORONTO. TO EXPRESS MY OPINION. EXPRESS FACTS THAT MAY NOT HAVE BEEN DISGUSTED,55-64,Male,M4G
Favour,Somewhat in Favour,F,Financial If they put a casino outside Toronto but in the GTA tOURISM,25-34,Male,M6K
Favour,Strongly in Favour,F,Employment for many citizens Maketooronto more atractive for tourist increased business revuenues for the city and private business alike!,35-44,,m6k
Favour,Strongly in Favour,F,Job Creation Increase in tax collections Tourist attaction,35-44,Male,M6R
Favour,Strongly in Favour,F,More entertainment in Toronto More tourism A casino and entertainment complex closer to home and I need to drive to Niagara or Orillia,25-34,Female,L4E
Favour,Strongly in Favour,F,"drive business into a soft market, with many empty guestrooms drive seats into struggling restaurants support Hotel workers who tend to have multiple jobs it will stabalize the work force",,,
Favour,Strongly in Favour,F,you need some thing around west end of the city open space and lot of parking u dont need every thing in downtown is geting very crowdead,,,
Favour,Strongly in Favour,F,great for tourism and traffic to city great for conventions we need new venue space in the city and they will build great new conference facilities and ballrooms,45-54,Female,M4G
Favour,Strongly in Favour,F,Good for the community. Greater entertainment opportunities. Close Proximity to the airport.,35-44,Male,L4T
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,Other Casinos are too far from the city Tourist Attraction for city Good Entretainment,35-44,Male,M1B
Favour,Strongly in Favour,F,Emplyment Tourist Dollars Entertainment,35-44,Male,m1e
Favour,Somewhat in Favour,F,I enjoy the occasion to gamble Bring revenue to the city ,45-54,Male,M9B
Favour,Strongly in Favour,F,"economic benefits infastructure improvements additional revenues for the city, hopefully lessening the tax burden on residents",35-44,Male,M1N
Favour,Strongly in Favour,F,"Good for the City, Why go spend the money in a different City  ",45-54,Male,m6g
Favour,Strongly in Favour,F,Creates jobs lowers taxes increase tourism enjoy gambling every so often good not to travel distances,,,
Favour,Strongly in Favour,F,Job creation Tourism boost Huge positive economic revenues for government,35-44,Female,M6p
Favour,Strongly in Favour,F,"Will bring class and a place to go on the weekends to have fun Great for the economy of Toronto, jobs etc I love casinos and there isnt one here in Toronto",25-34,Male,M4L
Favour,Strongly in Favour,F,Iconic development on under-utilized lands Economic Benefits (Jobs and Investment) Convention Space (not enough),25-34,Male,M5A
Favour,Strongly in Favour,F,attract tourist dollers to city  ,45-54,Male,l6z
Favour,Strongly in Favour,F,Having a poker room nearby instead of a standard 3 hour return drive Generate revenue for TTC expansion ,35-44,Male,M6P
Favour,Strongly in Favour,F,"I enjoy playing, but having to drive for 1.5 hours in treacherous winter conditions is very dangerous Gaming is a form of entertainment. People pay 100's of dollars to attend concerts or live theatre, why should gaming be treated differently? A downtown casino would bring in more tourism dollars",55-64,Male,L4A
Favour,Strongly in Favour,F,Creation of jobs Pumping money into the local economy (not just the Casino) Money going to the city to ease budget concerns,35-44,Male,M6J
Favour,Strongly in Favour,F,More money coming into the city An interesting new attraction ,35-44,Female,M4J
Favour,Strongly in Favour,F,  ,35-44,Male,M4J
Favour,Strongly in Favour,F,"It will generate lots of revenue for our city casinos are virtually already accessible: Niagara, brampton, plus all online betting sites. ",35-44,Male,M5P
Favour,Strongly in Favour,F,jobs  ,45-54,Male,l6x
Favour,Somewhat in Favour,F,Shows Gaming Tourism,25-34,Male,M5r
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,Jobs jobs jobs exciting new entertainment development turning the wastelands of CNE grounds into an attractive all year destination,45-54,Male,m4e
Favour,Strongly in Favour,F,Would bring much-needed jobs to the city Additional entertainment and shows would be wonderful. The money that goes north to Rama would stay in Toronto.,55-64,Female,M3B
Favour,Strongly in Favour,F,"As a Torontonian, I currently need to drive 1-3 hours to visit a casino The middle class is infatuated with man made infrastructure, and specifically, the casino. To not install a casino would be to miss out on a gigantic economic opportunity. Would be an effective way to curb intra-toronto illegal gambling",,,
Favour,Somewhat in Favour,F,Job creation City revenue Provide a service residents want,25-34,Male,M5A
Favour,Strongly in Favour,F,"So my money dosen't leave Toronto for Rama, Fallsview or Vegas casinos. Bring class to the city of Toronto and more to do when visiting. Bring in tourists, money and employment to Toronto.",55-64,Male,M3M
Favour,Strongly in Favour,F,  ,35-44,Male,m4s
Favour,Strongly in Favour,F,Increase small business revenue Tourism Jobs,35-44,Male,L6R
Favour,Strongly in Favour,F,will go more often charity that will be generated creation of jobs,35-44,Male,l5w
Favour,Strongly in Favour,F,positive economic impact - ore jobs; more city revenue  ,65 or older,Male,m1c
Favour,Strongly in Favour,F,Revenue opportunity Tourism opportunity Job creation,25-34,Male,M5H
Favour,Strongly in Favour,F,Jobs Development Tourism,35-44,Male,M6g
Favour,Strongly in Favour,F,Only Major City in Canada without a Casino More Revenues for the City Another reason to visit Toronto,35-44,Male,M6H
Favour,Strongly in Favour,F,Amazing shows. Live music performances. Little bit of gaming.,,,
Favour,Strongly in Favour,F,Bring Tourism Added Attraction to a Major City ,,,
Favour,Strongly in Favour,F,to remove slots (competition of horse racing from woodbine & Mohawk)  ,45-54,Male,M5B
Favour,Strongly in Favour,F,generate revenue great tourist attraction generate jobs,25-34,Female,L5B
Favour,Somewhat in Favour,F,People can already gamble/bet in Toronto - I don't think it would necessarily increase or worsen issue of problem gambling Could bring in new revenue/new business/more tourism to the city - basically I think the potential benefits outweigh the potential negatives ,25-34,Female,M4L
Favour,Somewhat in Favour,F,In favour because of revenue potential and job creation Not strongly in favour because there's always the downside for encouraging gambling addiction ,,,
Favour,Strongly in Favour,F,revenue tourism fun,35-44,Male,m4m
Favour,Strongly in Favour,F,Tourism Jobs Entertainment,45-54,Male,M4X
Favour,Somewhat in Favour,F,Increase in travel and tourism for Toronto. Employment opportunities . Must be strict rules and regulations in regards to gambling and alcohol .,35-44,Female,M4n
Favour,Strongly in Favour,F,Employment Entertainment Trade shows,45-54,Male,M1N
Favour,Strongly in Favour,F,it can create more jobs for people  ,,,
Favour,Strongly in Favour,F,Raise budget Tourist attraction Expand cultural experience in gta,15-24,Male,M6J
Favour,Strongly in Favour,F,Increase in jobs for Toronto residents Encourages tourism Encourages people spend money in Toronto instead of Niagara or Orillia,25-34,Male,M1W
Favour,Strongly in Favour,F,more jobs more income more tourist,,,
Favour,Strongly in Favour,F,New Revenue stream for infrastructure. Casino has improved Niagara Falls infrastructure ,,,
Favour,Strongly in Favour,F,"A casino will generate much needed income into the city of Toronto I myself live right downtown and would love to have a casino plus different restaurants, shows and retailers to choose from The amount of jobs a casino could create would be phenomenal",25-34,Female,M5v
Favour,Strongly in Favour,F,More well-paying jobs Tourism A great attraction,25-34,Male,M3H
Favour,Somewhat in Favour,F,greater revenue to the city greater improvement to the GDP Potential increase in problem gambling,15-24,Male,M2N
Favour,Strongly in Favour,F,The government will increase the money The ttc can borrow the money from the governement ,,,
Favour,Strongly in Favour,F,Creates new job Brings additional funds into Toronto New entertainment,45-54,Female,M1E
Favour,Somewhat in Favour,F,More jobs More revenue to the city Increased tourism,15-24,Male,M2N
Favour,Strongly in Favour,F,bring jobs more entainment in the city bring in tourist; and given tourist another reason to love toronto,25-34,Female,m9w
Favour,Strongly in Favour,F,Revenue Stream Improve City Infrastructure ,45-54,Male,m6r
Favour,Strongly in Favour,F,This would put Toronto as a first class city Good for tourism Would bring in a lot of money to the city,45-54,Female,L1g
Favour,Strongly in Favour,F,Improve Tourism improve cashflow for the city I will no longer have to play poker online ... I would prefer live and give back some dollars to my community!,35-44,Male,M5C
Favour,Strongly in Favour,F,More tourism to Toronto Job Creation More entertainment options,,,
Favour,Strongly in Favour,F,jobs city income tourism,55-64,Female,M8V
Favour,Strongly in Favour,F,Live Entertainment Fine Dining Revenue for the city,45-54,Female,M4M
Favour,Somewhat in Favour,F,It brings money to the province.  McGuinty's gone so there's less of a chance for waste. I'm not strongly in favour because it does have its cons. ,,,
Favour,Strongly in Favour,F,Creates jobs Attracts more people come to Toronto and spend money The city will beefit it from it and use the money for more infrustracture,25-34,Male,M5V
Favour,Strongly in Favour,F,Job opportunities fresh entertainment dinning,35-44,Female,M8V
Favour,Strongly in Favour,F,Economy Job improvement Entertainment,,,
Favour,Strongly in Favour,F,financial benefits for city and province job creation tourist attraction,,,
Favour,Strongly in Favour,F,tourism jobs/econimic growth of Toronto artistic and cultural factors,25-34,Female,M9C
Favour,Strongly in Favour,T,brings revenue to Toronto  ,,,
Favour,Strongly in Favour,F,Economic Development Job Creation Tourist Attraction,25-34,Male,M2J
Favour,Strongly in Favour,F,Economic Growth  ,25-34,Male,M4G
Favour,Strongly in Favour,F,It will create new - ongoing and construction jobs The city needs to reinvent itself with more tourist attractions the City needs the revenue it will generate,55-64,Male,m1j
Favour,Strongly in Favour,F,Bring the city of Toronto up to an international level Great for the economy Bring Great jobs and stability the the city of toronto,35-44,Male,m5k
Favour,Somewhat in Favour,F,"Guaranteed traffic jams, with cars from casino  ",65 or older,Female,m1n
Favour,Strongly in Favour,F,"Bring much needed revenue to the city Provide options for people so they don,t have to drive to Rama or Niagara MGM will provide jobs and other services, along with the casino",55-64,Female,
Favour,Strongly in Favour,F,I like to gamble Brings more money into the city. People stay in hotels People will shop around the casino,45-54,Female,m1r
Favour,Somewhat in Favour,F,Increase in crime and break/enters due to people with gambling problems Depending on location .. increased traffic congestion Attract the wrong kind of people (gamblers) to the City,45-54,Female,M6M
Favour,Strongly in Favour,F,local entertainment love to gamble good for tourism,,,
